263053516812189696,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life/Reporting-Other_Non_Natural_Environment/Reporting-Immediate_Personal_Environment/Actions-Supplies
260349125529313280,None
261345883105415168,None
261090742720667649,None
264078470194286592,Information-Pass_On_Information/Information-Seek_Information
262886157350756353,Information-Seek_Information
264238617243840512,None
265084100291993601,None
264485721438568450,Information-Pass_On_Information/Reporting-Immediate_Personal_Environment
264217896727744512,None
264160351392772097,None
265301550396747777,None
263360531480588288,None
265519122291511296,Sentiment-Positive_Coping/Movement-Move_Somewhere_Safer
265577515295309824,None
263445509279199232,None
262737816981733376,None
266041394144112640,None
262456514273480704,None
264574290169577474,None
262017673133711360,None
264462522147565568,Movement-Move_Somewhere_Safer
263393783817846785,None
265672820732878848,None
261475531248259072,None
262527357653499904,Information-Pass_On_Information/Reporting-External_Natural_Environment
263158053178851328,None
265474176884830208,None
261242757463543808,None
264028259635830785,None
264861377091489792,Reporting-Other_Non_Natural_Environment/Reporting-What_Others_Are_Doing
263367880534536192,None
260436942481674240,None
263043923377790976,Reporting-Immediate_Personal_Environment
264168373506670592,None
262615914434940928,None
264470500481302528,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
263497226972708865,None
261526785555066880,None
264455433694097408,None
265839898345480192,None
264824179629629440,None
263384967063695362,None
262398349846659073,None
261439144067219457,None
265560116013699072,None
264107651976290304,None
263381107154755584,Sentiment-Frustrated
264535556032167936,None
265579756072869888,None
265956964188696576,None
260753523862552577,None
263241308456513537,Information-Seek_Information
261668095163252736,None
262932385761476608,Reporting-External_Natural_Environment/Reporting-Other_Non_Natural_Environment
262929934404681728,None
264403207818711040,Actions-Power_For_Communication/Reporting-Immediate_Personal_Environment
260835293203165184,None
264373323281076224,None
264932559761309696,None
260966223184027648,None
261100351724331008,None
265210491612327936,None
263184609762742272,None
262960019476193284,Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
263779996143861760,None
264474848061972480,None
262279669229944833,None
261531189217734656,None
264016397078761472,None
263975833197223936,None
265102265860378624,None
263839557739495425,None
260523867494297601,None
262285006200795138,None
264700506864250881,None
263103408016330752,Actions-Booze
263732459055767552,None
261656124435087361,None
262953892466290688,Reporting-Immediate_Personal_Environment
263372807944163328,None
264131061527752704,None
264435785363755008,None
263654943603437568,Other-Other
262693144510996480,Information-Seek_Information/Sentiment-Positive_Coping/Sentiment-Worried
265064981857456128,None
262992524833091584,Information-Pass_On_Information/Preparation-Changing_Plans
266010569268666368,None
260831013356310528,None
260901514212683777,None
261893476067721216,None
261315674419388417,None
265141126216970240,None
260506627596222464,None
262757121328832512,None
263677129512873984,Information-Pass_On_Information/Sentiment-Positive_Coping
263085168569495552,Reporting-Other_Non_Natural_Environment/Information-Pass_On_Information
262086264503824385,None
263120263275753472,Sentiment-Humor
265940828642480128,None
261694875941093377,None
261481290807787520,None
264855188282691584,Reporting-Other_Non_Natural_Environment/Reporting-Immediate_Personal_Environment/Actions-Power_For_Life
261648805265567745,None
262763791991857152,None
262423440261271552,None
264364691902574592,None
262726566193291264,Other-Other
261122400123494400,None
265506865406939136,None
264474697893298177,Reporting-Other_Non_Natural_Environment/Sentiment-Positive_Coping
262869795547000832,Sentiment-Settled/Reporting-Immediate_Personal_Environment
261657790018363394,None
261194733265756161,None
261248946826002434,None
262687348783988738,None
263088803869229056,Sentiment-Excited/Reporting-Other_Non_Natural_Environment
265122424700407808,Reporting-What_Others_Are_Doing
266031590126280704,None
265824726562263040,None
264514417490804736,None
260639409228099585,None
264211151221583873,None
260858269499805696,None
264457182618202112,None
264308717015674880,None
265218392796057603,None
264737725628944384,None
266060390490853376,None
262975928232206336,None
262584460896251905,None
264608550632960000,None
265610481409089536,None
263403277331349505,Reporting-Immediate_Personal_Environment/Sentiment-Frustrated/Sentiment-Humor/Sentiment-Frustrated
263101332599234560,Information-Pass_On_Information/Reporting-What_Others_Are_Doing/Sentiment-Positive_Coping
262102333473820672,None
264402896848826369,None
261859828798996480,None
260638302279974912,None
265423261712650241,None
265267674005790720,None
265134319486504960,Reporting-External_Natural_Environment
261135238481211393,None
262765780381335554,None
263223294315094016,Movement-Move_Somewhere_Safer
262650064244191232,Sentiment-Excited/Preparation-Maintaining_Plans
265545288071127040,None
264839059514478592,None
264217143346855936,None
261655323213967360,None
263101685126279170,Reporting-Other_Non_Natural_Environment/Reporting-Immediate_Personal_Environment
264130985606672384,None
262598434975014912,Sentiment-Excited/Reporting-Immediate_Personal_Environment
263020681883688960,None
262229198519824385,None
265633738539540480,None
261999731360817152,None
260577793467899905,None
261809930133192704,None
264042471607111681,None
260715128725581824,None
261283853971378176,None
264978610530701313,None
261158242019860480,None
265467504393064448,Sentiment-Positive_Coping/Reporting-Immediate_Personal_Environment
264847880924311553,Reporting-What_Others_Are_Doing
264790125924474882,None
265497248295710720,None
265245137158950912,None
261527500239294464,None
265162638403723264,None
261652572027383809,None
265199345018736640,None
265897873277865985,None
265225066667704320,None
263524377881092096,None
262007965635194882,None
265824800814030848,None
262996152499187714,None
260878850576228352,None
263213712964468737,None
263710982784835584,Information-Seek_Information/Actions-Supplies
261815743568551936,None
265592149947592704,None
263666819687149569,Reporting-Other_Non_Natural_Environment
263463353719078912,None
262628207570857984,None
262653401207291904,None
264851989173772288,None
265908463404740608,None
265821544046018561,None
264825239672852481,None
261653303446880256,None
265438940302041088,None
264527604961390592,None
263064174882594816,Miscellaneous-Household_Information
260719365635317760,None
265504620028260352,None
262513046725984257,Actions-Supplies
262373378579644416,None
261342683212165120,None
263667988186677248,Reporting-What_Others_Are_Doing/Information-Pass_On_Information/Miscellaneous-Previous_Experience
262002514487029760,None
264215180580372480,Actions-Power_For_Life/Sentiment-Positive_Coping/Reporting-Immediate_Personal_Environment
265325057843281920,None
262276335173525504,None
264389439680299008,None
263872722738769920,None
260926037968420864,None
263642763172671488,Information-Pass_On_Information/Reporting-What_Others_Are_Doing
262629474397466624,Actions-Supplies
262667637073534977,None
260878949331136512,None
265599543079473153,None
263039742680113152,Sentiment-Humor/Information-Pass_On_Information/Actions-Booze
260567691755143169,None
264009003414196224,None
263220918329933824,Reporting-External_Natural_Environment
265947838461145089,None
260529536251359233,None
262435727504207872,None
263884334979751937,Information-Pass_On_Information/Reporting-What_Others_Are_Doing
265643654511742976,None
261948342911762432,None
260423520218124288,None
264517381802561536,None
261350772946640896,None
263111580038868992,Sentiment-Positive_Coping/Reporting-Other_Non_Natural_Environment/Sentiment-Positive_Coping/Information-Pass_On_Information
264751978050117632,None
263077287287738368,Information-Pass_On_Information/Sentiment-Frustrated
263002783635079168,Reporting-Immediate_Personal_Environment
260374044245909504,None
261869151038103552,None
266046749527912448,None
260733365102206976,None
261203866060722176,None
263111848176537600,Information-Seek_Information
264907343832170496,None
262550909031153664,Reporting-External_Natural_Environment/Sentiment-Worried
262326541831262209,None
264856521735827456,Sentiment-Positive_Coping
262921409678934017,Preparation-Maintaining_Plans/Reporting-Immediate_Personal_Environment
261164555894407169,None
261822623707721728,None
263105576236613632,None
265825396170293249,None
260424240745037824,None
262808572151357441,Preparation-Changing_Plans/Reporting-External_Natural_Environment/Sentiment-Humor/Reporting-Immediate_Personal_Environment/Reporting-External_Natural_Environment
266027184978808833,None
263464121436086272,None
262951608688705536,Information-Pass_On_Information/Actions-Supplies/Reporting-Immediate_Personal_Environment/Reporting-What_Others_Are_Doing/Reporting-External_Natural_Environment/Actions-Power_For_Life
260785627312832513,None
263117059439874048,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
261104726987374595,None
264775930130616320,None
263094453730955264,None
260731732385480704,None
265601367073251330,None
261286585591545856,None
263434342838202369,None
262278135050014720,None
260838346308337664,None
260406988108886016,None
264485731525881857,None
265216425722003456,None
264972319032758272,None
266013005551108096,None
264734472350597120,None
263363808385437696,None
260898283663278080,None
263457318379847681,None
262948068134105088,Information-Pass_On_Information/Reporting-What_Others_Are_Doing/Reporting-External_Natural_Environment
261998823575023616,Information-Pass_On_Information/Preparation-Transportation_Planning
262409721175240707,None
262742558051028992,Sentiment-Frustrated/Reporting-External_Natural_Environment
261639129295638529,None
265935951971373056,None
262364602044649472,None
264885601503952896,None
265587114085871616,None
260752281463582721,None
261302396397969409,None
263635613901795331,None
262565378012635137,None
265632968834441217,None
263655800147431424,Preparation-Considering_Plans
262888681952657408,Sentiment-Humor/Reporting-External_Natural_Environment/Sentiment-Frustrated
260775094782136320,None
263316183737057280,Reporting-Other_Non_Natural_Environment
262447708730703872,None
261867549518622722,None
262473653457936384,None
262228613766729729,None
263697119435706369,None
261996537935196160,None
261038563347529728,None
265226291547095040,None
265249571947552769,None
264462480200323073,None
261616554389692417,None
264351556546228224,None
262341137241628672,None
264552676061220864,None
262973146615922688,None
263495103891521537,None
264796733253492736,None
260721736717328385,None
262653997175947264,Information-Pass_On_Information/Reporting-External_Natural_Environment
263862550763036672,None
263797139740700672,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
263241807943581696,Reporting-Other_Non_Natural_Environment/Reporting-Immediate_Personal_Environment
261996042680160256,None
265646429006090242,None
264366209858957312,None
264441625663655936,None
265983238860832769,None
265273324911857665,None
262950410304770049,None
262701999932444674,None
262364891258691584,None
261303406512205824,None
262289151888601088,None
260422874945445889,None
260810023775662080,None
265822509918736384,None
265362203060862976,Reporting-Other_Non_Natural_Environment/Information-Pass_On_Information
261543015053672448,None
265919666449444864,None
263031318630248448,None
265937161474412544,None
265550214402830337,None
263043480237010946,None
262273903857106946,None
264906590862327808,Sentiment-Positive_Coping/Reporting-Immediate_Personal_Environment
262011627090620417,None
263104281509523456,Reporting-External_Natural_Environment/Sentiment-Frustrated
263368705608667136,None
261493421850624000,None
263795433082589185,None
262885130618695681,Reporting-External_Natural_Environment
262370269455335424,None
260828105172725760,None
265632935124819969,None
261146887594311682,None
265535070796931072,None
263015694214512640,Reporting-External_Natural_Environment/Reporting-Other_Non_Natural_Environment
261166893048684545,None
261066839289896961,None
265927926279720962,None
264111882124816385,None
263220235996368896,None
265685110823735296,None
263773824074518528,Reporting-Immediate_Personal_Environment/Reporting-Other_Non_Natural_Environment
262990351114063875,None
260782538031783936,None
262284671222697984,None
262353131894104064,None
265628986967748608,None
265350309897990145,None
263392651418689537,None
260425911126618112,None
262778249791291394,Reporting-External_Natural_Environment
263391899501613056,None
263829971045343232,None
262952347020431363,Other-Other
264029896576221184,None
265968271642226689,Reporting-What_Others_Are_Doing/Sentiment-Positive_Coping
265238050706178048,None
262585011788730369,Information-Seek_Information
260506121285033985,None
262370416235003904,None
262404255279882241,None
261476977469444096,None
260734828033499137,None
260717009682173952,None
261310227264184321,None
265904325103063040,None
260789147025936385,None
263031273155612673,Information-Pass_On_Information/Miscellaneous-Household_Information
262707037824225281,Information-Seek_Information/Movement-Stationary
265861513795997696,None
261966109304037376,None
264888454452748288,None
261651213538455553,None
264439968032768000,None
261816717133627393,None
264488931268128768,Information-Pass_On_Information/Sentiment-Positive_Coping
260574615607328768,None
263075550246100992,None
264359594795626496,Reporting-Other_Non_Natural_Environment
262024235369771009,None
264027677160243200,None
264834101637419008,None
260421445258190849,None
260766310286381056,None
260722071015936000,None
262949451604312066,Actions-Booze/Sentiment-Settled/Reporting-External_Natural_Environment
265567113907945472,None
265820189956915200,None
260825567711068160,None
264879271863021568,None
260955269884952576,None
265222800854380544,Sentiment-Frustrated/Actions-Power_For_Life/Reporting-Immediate_Personal_Environment
263259173343612928,None
264580982689112064,None
264462820362559489,Information-Pass_On_Information/Sentiment-Positive_Coping
265106526342111232,None
260921985243168769,None
263352165828018176,None
263833295438086144,None
264553522710867968,None
264353533804027904,None
262266164057624576,None
263078522489278464,None
265593503764074496,None
264867959476994049,None
265491511741923329,None
260383771457630209,None
263897590972678145,None
263713596113035265,None
266050532387483649,None
264448067875520512,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment/Preparation-Transportation_Planning
263439287134060544,None
260381386987405313,None
260930973003304960,None
260474245484781568,None
262446161506476032,None
264473621064470529,None
263099143709413376,Sentiment-Positive_Coping
262764481732571136,Information-Pass_On_Information
262620208622096384,None
261289033429299200,None
265691312148332544,None
263070806232428548,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
262291828680822785,None
264984913432956929,None
264385580299870208,None
262611407651106816,None
264437425487613952,Sentiment-Positive_Coping
264439110578610176,None
264037353994190848,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life
262339355539042304,None
262787787047186433,None
263579113925795840,Reporting-External_Natural_Environment/Reporting-Other_Non_Natural_Environment
262404766548766720,None
263756350029434881,None
262577624583385090,Reporting-Immediate_Personal_Environment/Information-Seek_Information
262638180166156288,Sentiment-Positive_Coping/Reporting-What_Others_Are_Doing
260578455551352833,None
263681370562363393,None
262102792120963073,None
265962946977492992,None
261032312769228801,None
265624081515286529,None
264756595383205888,None
264365493270491136,None
261528344221339648,None
262359202012479488,None
262996821566181376,Sentiment-Awed/Sentiment-Worried/Information-Pass_On_Information
265160072588574720,None
265630285570375680,None
260556082475327488,None
265226027473727489,None
265586104936329216,None
262796929535184896,None
264475424917176321,None
263534697018187776,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
262365858737836032,None
260389933217357826,None
262329195458347008,None
261436759156609024,None
265287661357527040,None
260406694121709569,None
263081484515164160,None
262408797581090816,Other-Other
263135287750828032,Sentiment-Frustrated/Information-Pass_On_Information/Reporting-What_Others_Are_Doing/Information-Seek_Information
264493553521160192,None
262685517462777856,Preparation-Changing_Plans/Actions-Booze
263736808372858880,Reporting-Other_Non_Natural_Environment/Reporting-Other_Non_Natural_Environment/Sentiment-Awed
261901573414871041,None
265266578441003008,None
262645630776786944,None
262620606841884672,None
261204783489245184,None
262220696573337601,None
262459523762118656,None
262344395603464192,None
265799425614553088,None
262994276978397184,None
262712542957301761,Information-Pass_On_Information/Preparation-Changing_Plans/Reporting-What_Others_Are_Doing/Reporting-External_Natural_Environment
263465939130003456,None
263059596111917056,None
261806704545648640,None
262246478922272768,None
261885498937720832,None
263719125254279168,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
263062125579235329,Information-Pass_On_Information/Reporting-External_Natural_Environment/Information-Seek_Information
263079410708643840,Information-Pass_On_Information
263416361445892096,None
264862693226319872,Reporting-What_Others_Are_Doing/Reporting-Other_Non_Natural_Environment
263385781270347776,Reporting-Other_Non_Natural_Environment/Actions-Power_For_Life/Reporting-Immediate_Personal_Environment
265957590821920768,None
265633679114633217,None
263976491203829760,None
263677604366807040,None
262644617831383040,Movement-Stationary/Preparation-Changing_Plans/Sentiment-Frustrated
266036997603340289,None
262654257126330369,Information-Pass_On_Information/Miscellaneous-Household_Information
262994477084471296,Reporting-What_Others_Are_Doing/Reporting-Immediate_Personal_Environment
262619818149158912,None
261647123609710593,None
260439614316232704,None
265786851779047424,Sentiment-Positive_Coping
265636125287276544,None
262686095467220992,None
266049411052883968,None
264441562019282944,Actions-Power_For_Life/Reporting-Immediate_Personal_Environment
264110772467159040,Sentiment-Positive_Coping/Information-Seek_Information
263274175777615872,Reporting-Immediate_Personal_Environment
260469350140616704,None
264428912501735424,Actions-Supplies/Reporting-Immediate_Personal_Environment
261206735522512896,None
261708119434997760,None
265909760778436608,None
262630687700553728,None
262995702030929920,None
263851662777671682,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life/Sentiment-Frustrated/Movement-Move_Somewhere_Safer/Preparation-Transportation_Planning
261841028460445696,None
262378309839646720,None
262992360206630912,Information-Seek_Information
262263666223751169,None
265486136967827457,None
262265796804354048,None
262741680611008513,None
262957123036647424,Reporting-Other_Non_Natural_Environment
263004502095974400,Sentiment-Worried
263013464467984384,Sentiment-Worried
262199752253399040,None
261078437547106305,None
262601472410255360,None
262226284690669568,None
265586352681283584,None
264056745897381888,None
261953237312221184,Preparation-Changing_Plans
262994797676089344,Reporting-Other_Non_Natural_Environment/Sentiment-Positive_Coping
263005375056457731,None
263384548698636288,Information-Pass_On_Information
262391893642584064,None
264463835849703424,None
264127222166745089,None
262823267281289216,Reporting-External_Natural_Environment
263348253645488130,None
263437981770203136,None
265810280779505664,Reporting-Immediate_Personal_Environment
263048560331853824,None
263450302429159424,None
261558839067942913,None
266027458359357440,None
261547645749825536,None
262089639496654848,None
263710945518448640,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
261629970202374144,None
266042022773796865,None
264762458265243649,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life
265659601050034177,None
264495050619244544,None
263436920825200640,Reporting-Immediate_Personal_Environment/Actions-Supplies/Sentiment-Settled
265134932219805696,None
262958673603723265,Reporting-External_Natural_Environment
263516813147643904,None
266054898301419521,None
262601093794631681,Information-Pass_On_Information/Sentiment-Excited
264471705983008768,None
262092744892227584,None
263437303219884032,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life/Sentiment-Frustrated/Actions-Supplies/Actions-Power_For_Communication
265244705476968448,None
262227139288514560,Sentiment-Excited/Preparation-Considering_Plans
262301891386544128,None
263049973187350529,Reporting-Immediate_Personal_Environment
263370051875389441,None
265153845850681344,None
260795791944347648,None
262418353661026305,None
265623169040265216,Reporting-Other_Non_Natural_Environment/Information-Pass_On_Information/Sentiment-Excited
265440800639430657,None
262291825920978944,None
260945951852744704,None
263995178845609984,None
262013586778501120,Sentiment-Humor
262305953276383232,None
261175872613130240,None
265898259397083136,None
262599570675077121,Reporting-What_Others_Are_Doing
261999081218506752,Information-Pass_On_Information
264011704369823744,Reporting-Immediate_Personal_Environment/Reporting-Other_Non_Natural_Environment/Actions-Power_For_Life/Reporting-Other_Non_Natural_Environment
263090168481853440,Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
262683822578098176,None
266061171151495168,None
262419137488379904,None
265660072041013249,None
263056453718380544,Reporting-Other_Non_Natural_Environment/Information-Pass_On_Information
261291275473547264,None
263220624493772800,Reporting-Immediate_Personal_Environment
260917568821395458,None
262991633111449600,None
263334053753802752,None
261141470046740480,None
263060755140730880,None
262687413380460544,None
261312002243317760,None
264975134287335425,None
262578739169329152,Information-Seek_Information
264215620718063616,None
260310343211966464,None
261506654154137600,None
260835440247046144,None
262376245432553472,Sentiment-Humor/Information-Pass_On_Information
261154721425936384,None
260847865113497600,None
264699615645929472,None
263887156890697728,None
262764232075001857,Preparation-Preparing_Home_And_Proprty/Sentiment-Frustrated
265868759703617536,Reporting-What_Others_Are_Doing
261457704135045121,None
261807402851127296,None
265114418533261312,None
261346904795906048,None
261857693264912384,None
262652953536643072,Reporting-External_Natural_Environment/Movement-General/Reporting-Immediate_Personal_Environment
266009722258354176,None
263033431317962753,None
261594752657530880,None
262228745568546816,None
264158299602161664,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life
261630963656843266,None
264439808879906817,None
262289300962541568,None
265619057213067265,None
260526925255151617,None
262595539282055169,None
263121953194389504,None
262208998172930048,Reporting-What_Others_Are_Doing/Miscellaneous-Previous_Experience/Information-Pass_On_Information
261649770840473600,None
263000033593532416,Sentiment-Worried
262218466289938432,None
262822018817335296,Reporting-External_Natural_Environment/Information-Pass_On_Information
261176134148964352,None
263123700319145984,None
263501358278275072,None
261810397219262465,None
264912265336213505,None
261339426041507840,None
263036677327581184,Reporting-External_Natural_Environment/Reporting-Other_Non_Natural_Environment
261853082667868161,None
263098810916544513,None
263437159162318848,None
261956568860471296,None
263301633885212672,Information-Pass_On_Information/Reporting-What_Others_Are_Doing/Sentiment-Frustrated
264491103502340098,None
261653983012204545,None
265484046149251072,None
264447460640972800,None
263020670609399808,None
263116240606883841,Sentiment-Positive_Coping
260920383488790528,None
264403829045477377,Actions-Supplies
261450658618683394,None
262621322029457409,Reporting-Immediate_Personal_Environment/Reporting-External_Natural_Environment
262249295225425920,None
264232845394989056,None
264183005650759680,None
264506607357009921,None
262684347461664770,None
262911479773282304,Reporting-What_Others_Are_Doing/Information-Pass_On_Information
260404430720094208,None
264230347892486146,None
260402760892166146,None
262627127902490624,Information-Pass_On_Information/Sentiment-Humor
261908434482499585,None
266031418080100353,None
264081990528139265,None
264838679615377408,None
263590610303328256,None
261245502438379520,None
263392489447247872,Information-Pass_On_Information/Reporting-What_Others_Are_Doing
265265143225671680,None
265629493652234240,None
262266896739606528,None
265587184806023168,None
264847169389998080,None
262995409864105985,Sentiment-Worried/Reporting-Other_Non_Natural_Environment
261530479377911808,None
262295616883916802,None
264191650635595776,Sentiment-Positive_Coping/Information-Pass_On_Information/Reporting-Other_Non_Natural_Environment
263381962981535744,None
262203844941991936,None
264896915244732417,None
262288257356791808,None
265491424005480448,None
264899986544791554,None
266025446443974658,None
262654732596834306,None
262006151053467651,None
263049643473117186,Sentiment-Settled
265749799813394433,None
262213750180962305,None
263157279430418432,Reporting-Other_Non_Natural_Environment/Reporting-Immediate_Personal_Environment
261336908674768896,None
262589030640803840,None
265581947898720258,None
264740237278851072,Sentiment-Positive_Coping/Information-Pass_On_Information/Information-Seek_Information
263030220620169217,Other-Other
264478003248111618,Information-Seek_Information/Sentiment-Frustrated/Preparation-Transportation_Planning
262073770150346752,None
260846976596328448,None
265600568343556097,None
261515406802554881,None
263361981015265280,Reporting-Other_Non_Natural_Environment
263372251649417216,Reporting-External_Natural_Environment
266066804802220032,None
260558823624953856,None
264525565208453121,None
260578296159420416,None
264454877332250624,None
262928087426166784,None
262672817013805056,Reporting-What_Others_Are_Doing/Reporting-External_Natural_Environment/Preparation-Transportation_Planning
265583991929851905,None
265629003203883009,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life/Sentiment-Positive_Coping
263169822504931328,Reporting-What_Others_Are_Doing
261966261469200384,None
262186131431505920,None
263974968822464512,None
265816610802118657,None
262769715917770752,Information-Seek_Information/Reporting-What_Others_Are_Doing
264421701067104257,None
261613028087320576,None
261147502739333120,None
260927372243644416,None
264491343965990912,None
265824236982136832,Sentiment-Frustrated/Actions-Power_For_Life
262590654482366464,Reporting-External_Natural_Environment/Preparation-Considering_Plans
262654581329240065,Preparation-Maintaining_Plans
263792432976637953,None
264162367263346688,Sentiment-Settled/Information-Seek_Information
264860547428777985,None
263354883749597185,Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
264842167833473024,None
263982363590144001,Information-Pass_On_Information/Sentiment-Positive_Coping
264476750954774528,None
260938112417538049,None
260868941763723264,None
263143245184385025,Information-Pass_On_Information
265600656121921538,None
264062229601738752,Reporting-Other_Non_Natural_Environment
264840407412789248,None
262366553012580353,None
260811665388498944,None
262270734641016832,None
261172009961152514,None
262184468268318720,Information-Pass_On_Information/Information-Pass_On_Information/Sentiment-Positive_Coping/Miscellaneous-Household_Information
261546222077239296,None
264905384546930688,None
260720030961000450,None
263127980010774528,Preparation-Maintaining_Plans/Sentiment-Frustrated
265558464514908160,None
263070377838776320,None
265590367116730368,None
260566647516041217,None
265547346794926082,None
265151655891333120,Reporting-Immediate_Personal_Environment/Actions-Power_For_Life/Movement-Move_Somewhere_Safer
263664326693507072,None
262615794716905472,None
261620775700795392,None
262302525418504195,Information-Pass_On_Information/Miscellaneous-Household_Information
266007431686025217,None
263018243785113601,None
262556138929782784,None
264922096797376512,None
261233850577993728,None
262764188374552576,None
261862019890831362,None
261128448867696640,None
262672896009322497,None
263263824520572928,Reporting-Immediate_Personal_Environment/Information-Seek_Information/Actions-Power_For_Life
263366092850872320,None
265688151832555520,None
264474247005614080,None
265555628066492416,None
260810354274205696,None
262197582858702848,Reporting-What_Others_Are_Doing
265595621472362496,None
266047919948460033,None
260409666033577984,None
260567981757722624,None
262941171570053120,Reporting-External_Natural_Environment/Reporting-Other_Non_Natural_Environment
263103644210192385,None
263366484393340930,Reporting-Other_Non_Natural_Environment
262433042579222528,None
260802043877392384,None
265493172535308288,None
264877338473402369,None
265212411445932034,None
260571878631034880,None
263062081409003520,Sentiment-Frustrated
262479351893872641,None
260452251435421697,None
263021574712619008,Reporting-External_Natural_Environment/Sentiment-Excited
263784917828243456,None
263272416346787840,Reporting-Other_Non_Natural_Environment/Reporting-External_Natural_Environment
262692801026859008,Reporting-External_Natural_Environment
263242897011388416,Information-Pass_On_Information/Sentiment-Positive_Coping
260381397892595714,None
261190148090368000,None
265587837271953408,None
265289050385178624,None
264528344522039296,Information-Pass_On_Information/Sentiment-Positive_Coping
261521500039938050,None
261498192582041600,None
262569429710274560,None
261495692776841216,None
261314073185095680,None
265449141285556225,Reporting-Other_Non_Natural_Environment/Sentiment-Frustrated
264083226295955456,Information-Pass_On_Information/Reporting-What_Others_Are_Doing/Sentiment-Frustrated
261908280534761473,None
262406385877270528,None
